Country,AlphaNumISO,CCC_IEATrade_Code,CCC_IEATrade_Name,Units,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Kazakhstan,KAZ398,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,245524.8,345647.273,119328.523,421832.404,5502066.0,519328.4,451856.2,409116.4,,614513.013,445579.006,545575.03,514024.557,683580.623,600692.946,428137.012,704875.98,695363.6,754164.383,649833.757,12790.8,,
Kenya,KEN404,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,0.508,2.25,3.148,1.592,1.005,0.08,3.0,,,,159.01,5.004,0.004,,,3.5,,,,2.886,3.125,25.0,209.8,1.768,,0.25,388.0,1.3,7.08,2081.479,4704.05,,,13897.877,,,,
Kuwait,KWT414,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.05,16.0,3.0,,,,50.468,35.794,,,
Kyrgyzstan,KGZ417,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.023,,,,,,
Latvia,LVA428,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,7.937,,,0.76,,,,,,,,,,0.025,0.025,,3.614,12.075,6.08,4.428,14.775,9.35,,
Lebanon,LBN422,A.2.2.Mn,Manganese ores,tonnes,,52.0,0.511,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.597,,,,4.0,,,,1.5,,,0.3,,,,,
Libya,LBY434,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,
Lithuania,LTU440,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.199,,,,,7.288,7.546,5.97,5.256,5.3,235.681,984.226,243.225,190.902,37.276,98.615,57.299,42.167,99.685,71.474,,
Luxembourg,LUX442,A.2.2.Mn,Manganese ores,tonnes,0.00538387859114,0.00255345478896,0.00124675985594,0.00116724469088,0.00313110327364,0.00364489672605,0.00389940915807,0.00405579596917,0.0046446456735,0.00250475456513,0.00243168884816,0.00341794169794,0.00350524140097,0.00118206234298,0.00113078053518,0.000201796274188,0.000359950490009,0.000302373866658,0.000586854247387,0.00175645329034,0.000137573323135,0.0052733077175,0.00582754352435,0.00325023061743,0.00340593327186,0.00586459052575,0.00828379597576,0.0127655213061,0.00692972196316,,,,,,,,,0.016,,,0.016,0.001,0.01,0.008,0.01,0.01,,
Madagascar,MDG450,A.2.2.Mn,Manganese ores,tonnes,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,120.24,433.185,367.055,,,
Malaysia,MYS458,A.2.2.Mn,Manganese ores,tonnes,2.062,12903.796,33627.553,62660.176,107668.078,108351.12,23736.668,12697.346,5000.0,11500.0,,2000.0,9.875,5.0,,1.0,2.75,20.0,16.0,0.874,19.0,50.171,45.828,34.0,50.656,30.0,20.0,8.0,9.342,7067.531,0.914,10100.687,112.982,78.0,11856.05,6103.0,125.18,38504.592,214576.055,450325.8,633023.694,417160.57,1072261.423,1115290.606,923447.102,801752.885,,
Mali,MLI466,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.148,,40.0,160.822,,,,,,,,,,,,,,,
Malta,MLT470,A.2.2.Mn,Manganese ores,tonnes,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.04,,,,,,,,,,,,,,,,
Mauritania,MRT478,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.178,,,,,,
Mauritius,MUS480,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.203,,,,,,,,,,,,,,
Mexico,MEX484,A.2.2.Mn,Manganese ores,tonnes,81727.373,63075.056,147707.92,195871.549,264700.294,206616.227,194921.87,257212.912,246775.888,110730.833,171146.336,277010.4,239969.946,145847.625,251288.169,137122.12,126997.0,165452.112,169257.218,128411.314,65978.607,16569.212,34290.847,69048.834,49364.654,150756.937,73066.318,102988.604,50915.058,32511.89,22215.307,19951.694,15281.162,13377.558,12602.062,20548.36,19963.2,68373.3,26502.87,46622.673,63078.479,18496.236,15781.517,54437.452,100393.164,103765.568,,
Mongolia,MNG496,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,16.0,,,,,,,,,,,,,,,,,
Morocco,MAR504,A.2.2.Mn,Manganese ores,tonnes,8099.687,3.0,117692.888,151108.048,164940.368,110960.128,104437.536,130663.448,140622.704,139351.168,112316.576,99668.24,81593.696,57859.936,69665.208,47011.66,50737.872,43926.752,47370.772,45843.016,44583.812,44108.188,39820.788,35129.032,30767.0,27872.072,29870.784,31060.916,23485.248,22511.624,16876.012,15491.095,13765.226,180.199,36.273,7815.554,12136.065,31834.31,147041.951,72638.5,91383.366,59099.294,92227.189,123231.348,72945.796,,,
Mozambique,MOZ508,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.46,,,,,,,,,
Namibia,NAM516,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,1.125,0.027,210.835,,,1320.63,16805.733,72598.258,95641.278,123610.102,120298.44,47028.417,81464.302,52370.26,,,
Netherlands,NLD528,A.2.2.Mn,Manganese ores,tonnes,35919.383,38488.129,46444.896,35387.719,33646.735,26131.995,31916.7,31607.464,37459.087,37432.428,39624.201,45036.322,42295.065,43451.835,46813.3,48064.91,41253.21,52015.231,57594.806,56631.242,46075.369,49291.491,48060.804,72041.881,29455.902,15000.041,21479.993,16108.375,14998.059,13490.626,15138.345,14202.186,16156.752,13010.335,14506.649,18245.048,20845.538,11817.733,26289.058,29299.865,26827.847,33760.931,33061.507,38136.012,38266.385,40661.294,,
New Zealand,NZL554,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,0.464,,,0.011,0.002,,,0.132,,,0.002,,,,28.25,3.375,18.398,,,2.0,,,2.028,,,0.079,,6.458,0.017,3.025,0.1,,,0.005,,,,
Nicaragua,NIC558,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.076,,,
Niger,NER562,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,22.949,96.062,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,
Nigeria,NGA566,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,958.732,987.0,796.521,1251.0,0.596,266.297,,,
Norway,NOR578,A.2.2.Mn,Manganese ores,tonnes,945.0,100.0,657.0,3030.425,1025.562,2730.089,420.0,960.125,,1286.5,1955.001,2561.0,5.002,1522.261,5.0,,505.0,4.937,10000.0,8000.0,31216.609,27815.358,9.687,5944.539,1226.75,3186.625,31001.428,8170.958,8833.396,13205.836,25421.668,29418.456,33568.094,14602.115,16996.45,17533.887,23502.335,78333.807,33293.292,15054.109,26255.213,22415.34,51710.36,26753.202,20588.899,29080.003,,
Oman,OMN512,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.8,,30.172,136.406,23644.513,25420.38,17190.835,8418.413,,,
Pakistan,PAK586,A.2.2.Mn,Manganese ores,tonnes,,,,,,0.0,1200.0,,,,1000.0,,,,,,,,,,,16.0,,,,,,,,,,,,,,2846.0,922.657,3933.0,11059.5,6021.0,3462.5,1184.691,1017.969,492.938,76.0,,,
Panama,PAN591,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,0.842,,,,,16.318,,,4.614,,,,,,,
Peru,PER604,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,0.324,0.371,,,,,,15.625,100.5,,10.101,50.009,100.0,37.0,345.0,370.5,185.199,117.05,0.002,,7.001,5.04,314.018,7.233,8.591,13.592,17.553,,,24.4,121.84,584.732,4582.612,1622.793,1486.296,927.379,1043.312,,
Philippines,PHL608,A.2.2.Mn,Manganese ores,tonnes,6746.714,7104.25,2930.0,2464.375,2126.875,1517.937,6800.0,10660.0,7715.375,7383.0,1000.0,2800.0,,1315.0,,,216.0,20.0,0.476,,,,108.0,,,,,,,,0.4,,0.04,,7684.662,19890.674,9411.534,3420.523,6320.004,6686.398,4922.061,3432.539,252.0,6693.568,1568.0,,,
Poland,POL616,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,0.0,,1197.375,,,,,,,,,,,96.184,43277.572,1392.586,348.3,217.117,147.227,354.2,383.798,355.339,312.067,308.69,278.589,,
Portugal,PRT620,A.2.2.Mn,Manganese ores,tonnes,3010.004,1003.75,7370.117,3386.203,3680.097,,13705.0,5102.425,4070.0,2050.05,686.0,3410.0,450.0,4625.0,,,,19459.0,,4239.656,8348.0,8226.0,,144.506,8.0,0.044,,1.937,0.171,1.097,28.016,13.0,,,,,0.007,15.65,0.05,,0.334,,,2.078,0.013,24.5,,
Qatar,QAT634,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.198,240.6,,,,,,,31.51,,,20.138,,
South Korea,KOR410,A.2.2.Mn,Manganese ores,tonnes,,52.0,145.02,,0.044,0.005,0.024,0.011,,,,,,30.578,,,30.516,107.0,44.0,45.761,59.681,272.104,35.276,61.21,0.398,23.875,12.332,19.787,4.423,52.542,58.02,113.81,111.591,248.52,208.379,474.25,229.228,28137.086,4273.899,12685.34,2920.585,7350.851,5692.758,11449.793,18241.111,,,
Romania,ROU642,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079.0,,,56.0,6029.39,1741.726,,0.025,,,,,,9084.56,6623.35,23230.453,20037.932,,
Russian Federation,RUS643,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,100.898,35.891,0.0,0.01,17.578,245.528,45.213,0.005,76.03,51.907,5.808,17.336,29.625,6.146,0.004,0.017,88.7,6358.613,2527.212,44.635,,
Rwanda,RWA646,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,,,0.021,,0.004,,,,,,,,,,
Samoa,WSM882,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.367,,,,,,,,,,,,,,,,
Saudi Arabia,SAU682,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,2.5,,,,,,,,,,20.0,117.601,83.894,33.25,567.977,17.5,,2760.932,105.423,1082.599,180.342,247.917,280.5,174.405,22.489,1719.315,2658.336,,,234.0,627.0,,,164.0,110.0,,
Senegal,SEN686,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,34.726,,,,,,,,,,,,,,,,500.4,4717.32,,,
Serbia,SRB688,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.76,1.0,,2.425,,1.475,13.001,2.305,4.0,,
Serbia (and Montenegro),SCG891,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.608,0.296,,,,,,,,,,,,,,,
Sierra Leone,SLE694,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,
Singapore,SGP702,A.2.2.Mn,Manganese ores,tonnes,1134.097,1600.013,1131.612,2469.03,2448.326,2869.502,6895.193,13301.513,19096.974,21878.482,33757.531,28489.55,21169.054,28847.56,27487.199,23193.004,24540.333,23789.395,22788.435,18949.679,20937.709,24408.242,20101.629,18076.433,24005.622,25938.299,19715.316,21145.79,20783.19,20629.854,18054.377,17426.943,22468.414,31072.85,30533.859,38301.02,40292.942,386.841,96.349,136.088,194.89,284.529,256.342,306.076,17340.983,13002.082,,
Slovakia,SVK703,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,2054.526,,,0.945,46.209,274.972,6948.62,635.98,4.3,,,1066.58,,,,986.385,0.072,7508.36,,,3029.082,5244.756,,
Slovenia,SVN705,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,10.082,0.796,1.25,,12.006,,7.425,,1.801,14.0,4.45,106.78,37.03,3.0,23.711,84.83,61.35,71.518,60.63,46.952,49.282,31.6,13.128,30.519,,
South Africa,ZAF710,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207303.307,1449351.022,2616051.069,2097451.53,2721936.882,2713036.55,3211206.607,4076914.547,5876718.054,4183660.838,7298503.529,6787681.565,7997832.073,10001981.545,12122245.456,11361116.726,,
Spain,ESP724,A.2.2.Mn,Manganese ores,tonnes,,24.839,106.0,48.992,485.73,1793.972,1847.628,1832.228,3002.983,3138.507,3270.94,2628.826,2743.958,3614.106,2660.824,2204.573,2231.5,1375.772,1179.933,1761.1,6505.485,2823.434,1857.622,956.199,1212.791,1998.603,2571.592,1835.366,1702.455,2317.163,3861.192,13099.982,3291.891,3074.243,3813.378,3534.231,6905.291,9158.298,43881.836,28099.214,8546.049,13120.485,10078.336,17635.893,13151.884,20728.235,,
Sri Lanka,LKA144,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,0.364,4.0,0.4,,22.55,,,0.007,,,,,,,,,,
Sudan,SDN729,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747.0,,
Suriname,SUR740,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.75,,,,,,0.002,,,,,,,,,,,
Swaziland,SWZ748,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,24.675,,,0.31,,,,,,,,,,,,,
Sweden,SWE752,A.2.2.Mn,Manganese ores,tonnes,522.0,293.0,303.0,341.0,849.0,413.0,2672.0,215.0,166.0,164.0,7.0,115.0,182.0,509.0,,24.0,,,64.54,87.19,16.736,12.576,61.0,36.0,32055.0,50.082,107.694,40.175,39.226,13439.886,12532.0,40.423,354.231,21.17,149.902,1263.0,681.667,189.253,29.159,365.061,1494.0,481.3,15.682,42.079,9.117,22.962,,
Switzerland,CHE756,A.2.2.Mn,Manganese ores,tonnes,0.014,30.221,45.478,1.014,11.253,41.371,16.188,62.687,44.376,9.108,14.518,5.311,6.197,1.324,8.715,145.559,3.544,2.176,163.776,195.847,27.27,31.314,29.838,4.573,0.281,30.756,4.924,36.512,23.48,34.517,147.884,2.57,0.56,12.468,0.237,2.152,1.332,14.8,7.263,1.891,1.153,235.796,0.919,0.718,2.552,0.868,,
Syria,SYR760,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,20.0,,,,1.0,,,,,,,,
Macedonia,MKD807,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.75,,,,,,,,5117.4,,,,0.975,,,2.823,,99.14,,
Tajikistan,TJK762,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
Thailand,THA764,A.2.2.Mn,Manganese ores,tonnes,7068.0,7288.625,10490.0,17280.0,18780.276,23626.0,42710.0,55321.504,37971.66,36605.724,43732.152,18132.046,2697.351,0.5,4153.992,,426.35,0.199,,1615.296,180.0,9.0,,0.03,1.437,,7238.156,0.796,98.589,,18.395,143.02,336.114,269.0,221.728,3523.801,3048.865,6609.268,27187.052,18206.95,59602.04,19457.994,12969.629,11087.09,30538.069,145177.091,,
Togo,TGO768,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,
Trinidad and Tobago,TTO780,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.277,,,,,,0.341,,,,,,,,,
Tunisia,TUN788,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,0.1,,,,,,
Turkey,TUR792,A.2.2.Mn,Manganese ores,tonnes,5080.0,2236.0,,520.0,2000.0,,20.3,14314.484,,8450.0,8960.0,,,,,6913.687,601.937,68.25,736.937,10270.503,11671.198,30.0,8500.0,10.0,3004.437,32.517,16.634,1289.024,82.618,,80.989,572.567,5707.0,0.3,12821.851,1130.621,4770.235,13224.014,82639.284,59206.695,51689.655,99916.391,118567.964,310364.613,125159.128,15224.199,,
United States of America,USA840,A.2.2.Mn,Manganese ores,tonnes,23645.296,93957.999,29382.907,67043.342,277885.418,227848.743,246764.877,211854.56,269892.715,75019.992,252543.539,105644.866,46033.173,26022.032,225231.699,71576.283,47058.261,75315.201,71522.936,65202.794,105328.667,223036.973,28543.264,26691.527,26394.157,32575.73,45833.716,96597.27,109587.465,32850.414,43490.713,21633.303,53115.924,201623.686,443717.385,297682.436,31019.455,100048.865,74405.095,34141.471,29499.254,21254.427,21270.381,22398.204,23603.18,20046.753,,
Uganda,UGA800,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.312,,,,,,,30.0,,,16.642,396.07,394.201,141.38,246.25,144.9,2.5,,,
Ukraine,UKR804,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,201731.108,232853.323,284308.8,170031.715,19059.8,49145.633,172884.488,309320.552,477363.234,369992.16,24348.0,39868.707,61039.243,10822.91,121185.705,136695.975,22347.18,47277.95,40488.79,,,
United Arab Emirates,ARE784,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,38.0,60.0,,,,,,0.0,,0.0,,1.9,,93.532,171.834,632.696,134.654,119.744,1115.958,858.496,1908.464,1390.712,4552.332,,,
United Kingdom,GBR826,A.2.2.Mn,Manganese ores,tonnes,5632.182,2859.334,4426.145,7957.853,140307.0,7862.016,10294.004,7832.0,8210.919,5221.517,10469.002,6548.323,7664.0,4111.0,3940.0,5609.0,1318.0,1263.0,1117.0,1479.0,835.0,1281.0,986.0,2212.506,673.945,686.207,774.767,2026.8,1392.495,1181.708,711.049,1859.417,486.765,4786.866,2756.869,3480.056,5320.434,7014.736,2887.437,2748.701,5015.368,5444.386,4406.909,4512.718,6900.434,3276.647,,
Tanzania,TZA834,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,0.004,,,,,,,,,585.58,167.05,41011.454,39152.864,8357.57,1000.05,598.439,,,
Uruguay,URY858,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,
Vanuatu,VUT548,A.2.2.Mn,Manganese ores,tonnes,28545.0,40771.0,36965.0,30682.0,47311.0,46520.0,,,,,3522.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.496,,,25.0,50.0,,,,,,,
Venezuela,VEN862,A.2.2.Mn,Manganese ores,tonnes,,,,1.812,,,,,,,,,,,,,,,,,200.753,,18.769,,14.625,,,0.01,,139.375,,25.0,,,,40.393,,,,,,,,,,,,
Viet Nam,VNM704,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.31,2742.259,,1.508,,9.128,11.17,34.072,8412.288,27.272,182.47,,36.946,863.704,,,
Yemen,YEM887,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,,,,,,
Zambia,ZMB894,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,0.08,1032.177,1.0,,128.274,0.16,5911.19,52631.798,40371.622,118310.443,74237.898,42023.68,47730.048,22904.846,,,
Zimbabwe,ZWE716,A.2.2.Mn,Manganese ores,tonnes,,,,,,,,,,,,,,,74.004,1.0,13.0,,,,78.0,1804.0,,,0.496,27.0,5.375,0.488,,84.028,,,,,,234.101,635.02,2323.0,1516.0,660.0,690.0,495.0,0.85,666.0,672.0,,,
Albania,ALB008,A.2.2.nec,Other metal ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3,1009.386,171.0,12.0,,988.6,1102.22,25.0,74.5,,27.0,,,,9.8,,,0.506,,
Algeria,DZA012,A.2.2.nec,Other metal ores,tonnes,,1580.0,,,1253.0,24978.0,1739673.088,1454259.2,1529767.936,2360899.072,1479636.992,6071.686,7438.984,3783.0,6777.437,5017.125,3153.186,3471.062,5303.0,3679.812,2912.75,,,,,,,,,,,,,,,0.78,,,,,,,0.197,,0.04,,,
Andorra,AND020,A.2.2.nec,Other metal ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,0.029,,,0.038,,,,,,,,,,,,
Angola,AGO024,A.2.2.nec,Other metal ores,tonnes,,,,120.0,232.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG032,A.2.2.nec,Other metal ores,tonnes,319.5,510.862,832.507,165.858,98.8,150.0,,173.093,112.531,36.648,52938.56,36194.028,28646.361,23822.386,17054.427,28348.238,24734.663,27597.514,15649.311,26648.397,35950.591,31546.76,,,22.449,173.826,31.706,7.721,22.773,51.0,27.07,3.49,10.188,11.242,1.297,9.85,3.305,15.375,368.15,1119.744,934.68,3313.195,3249.918,3382.605,2228.18,1141.882,,
Armenia,ARM051,A.2.2.nec,Other metal ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,4.437,4330.0,4380.0,4669.158,4264.0,3240.0,7998.165,1271.726,2159.661,941.184,1304.604,405.021,860.012,780.883,780.0,923.848,1012.27,,
Aruba,ABW533,A.2.2.nec,Other metal ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.519,,,,,,,,,,,,,,,,,,,,
Australia,AUS036,A.2.2.nec,Other metal ores,tonnes,2161.112,2251.59,2855.581,2415.878,2204.575,3326.096,3204.565,3707.755,5100.108,14.03,6310.142,9712032.768,10683585.451,9927342.021,11351895.871,12026790.942,12434714.912,12454851.433,464239.181,474712.469,333932.024,325521.211,311212.552,345371.018,505508.138,515299.132,425465.992,343495.926,403177.392,292202.866,87440.668,79616.363,77520.608,60588.734,65999.025,76848.84,78607.328,73853.444,95329.584,58398.973,97708.357,88256.731,49822.735,67887.877,70820.312,67673.527,,
Austria,AUT040,A.2.2.nec,Other metal ores,tonnes,486.982,442.999,995.596,645.38,626.509,952.268,1342.517,1521.477,1647.461,1767.653,2505.559,327.027,268.422,998.702,494.494,2072.592,1437.853,2209.926,1431.521,438.407,285.425,567.607,77.948,68.289,39.984,1651.312,706.675,84.976,178.677,53.159,52.4,41.1,82.7,95.3,134.4,80.4,68.8,96.605,87.102,11.7,91.524,280.2,12.242,7.3,93.773,,,
Azerbaijan,AZE031,A.2.2.nec,Other metal ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.01,,,8.0,,5.4,4.0,,,,,,,,8.0,,,,,
Bahamas,BHS044,A.2.2.nec,Other metal ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.089,,,,,12.0,,,,,,,,,0.108,150.0,,,,
Bahrain,BHR048,A.2.2.nec,Other metal ores,tonnes,,0.453,,20.73,,,,,,,,,,,,,,,,,,,,,,,1.14,,,,,,,,,,,,,,,,,2.5,2.505,,,
Bangladesh,BGD050,A.2.2.nec,Other metal ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.826,,,9.702,,,,,,,
Barbados,BRB052,A.2.2.nec,Other metal ores,tonnes,,,,21.335,10.124,10.124,,,,,,0.0,,,,,0.0,,,,,,,32.398,,0.14,,,,,,,,,,,0.004,2.18,,,,,,,,0.014,,
Belarus,BLR112,A.2.2.nec,Other metal ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2386.05,0.238,35.816,8.0,29.682,204.633,131.926,20.536,20.636,0.464,0.25,0.12,0.755,84.0,20.0,20.0,4.0,0.146,,
Belgium,BEL056,A.2.2.nec,Other metal ores,tonnes,16047.6643082,6883.97993035,8590.12520731,2748.4157191,5026.28677704,4794.27758005,6998.95393415,5561.88829054,33840.1619087,83816.2535908,51924.4561873,60918.3037543,38426.409228,56388.0472511,40053.7357415,33657.1186987,27768.3955085,40431.1681948,17144.8015538,16934.7360809,83272.2914215,17283.2259582,18035.7808941,12967.3191646,18865.0084787,13363.1514551,13934.4236345,13791.3093499,83482.2599796,91382.955,109483.891,101674.914,114964.76,122539.419,102312.164,35973.42,39755.584,35821.863,25813.749,37621.749,35162.463,35483.824,27002.256,28442.74,28122.149,28995.481,,
Belgium-Luxemburg,BLGLUX,A.2.2.nec,Other metal ores,tonnes,16061.761,6890.027,8597.671,2750.83,5030.702,4798.489,7005.102,5566.774,33869.888,83889.88,51970.068,60971.816,38460.164,56437.58,40088.92,33686.684,27792.788,40466.684,17159.862,16949.612,83345.44,17298.408,18051.624,12978.71,18881.58,13374.89,13946.664,13803.424,83555.593,,,,,,,,,,,,,,,,,,,
Benin,BEN204,A.2.2.nec,Other metal ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,149.24,58.437,52.964,205.791,193.862,317.522,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL068,A.2.2.nec,Other metal ores,tonnes,25260.952,26782.868,26648.422,29416.276,27742.72,25960.008,41365.08,193297.024,206073.984,204667.664,201179.632,182252.448,159295.264,150042.0,129483.0,111228.856,149714.528,144637.792,173369.072,249905.2,292346.656,339269.728,1607.266,1057.953,5118.997,8638.885,7461.803,7332.066,5779.701,3462.854,2455.289,3018.018,3224.552,3629.205,4476.829,7633.988,8192.074,6099.355,5171.313,4220.418,6685.9,5589.434,7075.811,7087.64,6331.37,6003.567,,
Bosnia and Herzegovina,BIH070,A.2.2.nec,Other metal ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.979,587.947,,10.0,3.0,0.5,,,,0.035,23.23,,3.999,,
Botswana,BWA072,A.2.2.nec,Other metal ores,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128,18.255,,368.61,1.805,419.575,470.229,252.169,155.285,55.748,2.247,1.252,2.653,0.181,,,
Brazil,BRA076,A.2.2.nec,Other metal ores,tonnes,17577.97,19931.804,45729.472,48934.132,24826.498,5322.111,15055.962,465478.432,675431.936,46532.396,1738.665,2844.814,3329.982,4739092.992,5324865.024,4311166.472,5147522.048,3601696.768,5910205.952,9580.29,4231.474,4066.625,1084.135,132.185,191.503,224.746,178.265,359.339,238.529,83.975,190.034,677.305,742.758,472.872,472.451,997.267,677.563,690.12,619.645,1228.191,532.197,1189.389,2171.085,1365.315,1045.99,1004.793,,
